cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
48.167,740.94,9.621,2,0.23196,0.26436,-0.032401,0.25456,0,0,6.021,5.9986
48.649,750.94,36.032,2,0.86363,0.26458,0.59905,0.25712,0,0,6.0133,5.9725
49.128,760.94,95.78,2,2.2821,0.26466,2.0175,0.25973,0,0,6.016,5.9473
49.605,770.94,109.84,2,2.6029,0.26458,2.3383,0.26236,0,0,6.0297,5.9229
50.079,780.94,30.42,2,0.71778,0.26437,0.45341,0.26502,1,0,6.025,5.8995
50.55,790.94,4.3426,2,0.10205,0.26403,-0.16198,0.26769,0,0,5.8967,5.8772
51.021,800.94,14.304,2,0.33483,0.26358,0.071246,0.27038,0,0,5.7593,5.856
51.489,810.94,4.7512,2,0.11077,0.26302,-0.15224,0.27309,0,0,5.763,5.8359
51.955,820.94,8.3637,2,0.19426,0.26235,-0.068088,0.27581,0,0,5.7341,5.817
52.419,830.94,17.766,2,0.41113,0.2616,0.14953,0.27855,0,0,5.7414,5.7992
52.882,840.94,33.906,2,0.78183,0.26076,0.52108,0.2813,0,0,5.7134,5.7826
53.344,850.94,27.365,2,0.62878,0.25983,0.36896,0.28407,1,0,5.6451,5.767
