cmTop,cmBot,ageTop,ageBot ,charVol,charCount
154,154.25,2473.9,2474.6,1.5,3
154.25,154.5,2474.6,2475.5,1.5,0
154.5,154.75,2475.5,2476.1,1.5,0
154.75,155,2476.1,2477,1.5,0
155,155.25,2477,2478.5,1.5,0
155.25,155.5,2478.5,2479.9,1.5,2
155.5,155.75,2479.9,2481.4,1.5,0
155.75,156,2481.4,2482.6,1.5,0
156,156.25,2482.6,2483.9,1.5,0
156.25,156.5,2483.9,2485.2,1.5,0
156.5,156.75,2485.2,2486.4,1.5,1
156.75,157,2486.4,2487.4,1.5,0
157,157.25,2487.4,2488.9,1.5,0
157.25,157.5,2488.9,2490.2,1.5,0
157.5,157.75,2490.2,2491.6,1.5,0
157.75,158,2491.6,2492.9,1.5,0
158,158.25,2492.9,2494.2,1.5,0
158.25,158.5,2494.2,2495.5,1.5,0
158.5,158.75,2495.5,2496.9,1.5,0
158.75,159,2496.9,2498,1.5,0
159,159.25,2498,2499.2,1.5,0
159.25,159.5,2499.2,2500.5,1.5,0
159.5,159.75,2500.5,2501.7,1.5,0
159.75,160,2501.7,2502.7,1.5,1
160,160.25,2502.7,2503.7,1.5,0
160.25,160.5,2503.7,2504.7,1.5,0
160.5,160.75,2504.7,2505.5,1.5,0
160.75,161,2505.5,2506.6,1.5,0
161,161.25,2506.6,2507.7,1.5,0
161.25,161.5,2507.7,2508.6,1.5,2
161.5,161.75,2508.6,2509.5,1.5,3
161.75,162,2509.5,2510.3,1.5,1
